	206615	206614	206617	206619	206616	206618	206621	206622	206620	206624	206623	206626	206625	206628	206627	206630	206629	206636	206635	206644	206643	206645	206646	206648	206647	206656	206655	206657	206658	206659	206660	206667	206668	206670	206669	206671	206672	206673	206676	206675	206677	206678	206681	206682	206684	206683	206695	206700	206757	206758	206702	206701	206708	206709	206746	206747	206704	206703	206753	206752	206711	206710	206713	206712	206719	206718	206720	206721	206723	206724	206726	206725	206728	206727	206730	206729	206732	206731	206754	206734	206733	206739	206738	206741	206740	206742	206743	206750	206751	206756	206755	206762	206761	206767	206766	206769	206768	206770	224330	224327	224328	224325	224326	224324	224323	206536	206538	206534	215050	215023	206548	206547	206562	206561	206564	206563	206570	206569	215067	206571	206603	206572	206604	206605	206608	206609	215085	215084	214995	214994	215004	215003	215008	215007	215010	215009	215049	215048	215056	215055	215058	215057	215061	215062	215075	215076	215080	215074	215077	222170	222171	224844	224845	219633	219634	219637	219638	219643	219644	219646	219645	219652	219651	219659	219653	219654	219693	219656	219655	219657	219658	219668	219670	219669	219675	219676	219691	219692	Kingdom	Phylum	Class	Order	Family	Genus	Species
seq152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	151	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	201	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1306	2025	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-014	
seq153	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	54	0	0	0	0	22	30	0	0	0	0	0	0	0	0	0	0	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	741	190	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	35	140	26	48	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
seq154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573	389	1008	1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749	0	0	0	0	222	168	0	0	0	0	0	203	296	0	0	0	0	0	0	46	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	eggerthii
seq155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	109	190	0	0	0	0	0	0	0	0	0	106	57	0	0	0	0	523	0	0	0	694	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R-7_group	
seq156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	205	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2789	0	0	0	0	0	0	0	0	13	0	0	23	89	152	34	43	0	0	43	0	0	0	40	79	0	0	0	0	0	0	1004	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	90	0	0	0	29	36	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	19	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	tayi
seq157	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	594	0	44	40	0	0	0	0	0	0	0	0	0	123	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	32	0	0	49	39	35	44	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	21	14	0	0	0	0	23	22	0	0	0	0	0	0	0	0	60	82	0	0	0	0	0	0	0	560	1583	0	0	0	0	0	0	0	0	0	0	14	0	284	87	44	93	51	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	216	137	38	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	massiliensis
seq158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634	1099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium	
seq159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2295	2200	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	
seq160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	26	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	22	193	102	0	0	0	34	0	0	171	197	34	0	0	0	0	0	148	152	132	70	0	0	33	56	68	0	27	115	162	57	0	0	56	128	103	0	0	0	0	0	81	0	0	139	95	0	32	25	56	96	152	0	0	0	0	0	0	0	0	0	0	0	60	16	288	0	0	0	0	7	24	0	0	0	0	0	0	0	0	0	67	37	0	58	0	103	0	56	52	32	78	44	0	190	381	0	0	89	81	0	0	0	0	0	15	0	0	35	0	0	0	0	0	0	90	0	0	0	0	26	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
seq161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	2933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867	734	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
seq162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1601	1387	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	
seq163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
seq164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	11	65	0	0	0	0	0	0	0	0	0	0	0	0	1279	884	1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Morganella	morganii
seq165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1273	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_2	
seq166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	106	140	0	66	0	26	0	0	0	0	0	148	0	0	162	0	0	0	0	0	10	0	0	0	0	348	145	0	0	0	0	0	0	0	0	0	0	45	92	91	103	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	9	30	36	37	0	327	223	7	0	75	76	0	0	0	0	0	0	8	14	0	0	49	0	0	0	61	0	0	53	0	0	41	171	0	0	8	0	0	56	0	0	0	32	0	0	105	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	81	29	0	0	0	12	0	41	46	0	0	0	0	0	0	0	0	0	0	0	432	382	0	0	24	0	0	0	0	0	0	49	90	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	
seq167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	169	132	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	541	0	0	0	10	0	0	0	0	0	0	104	0	0	238	0	38	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	96	0	0	0	0	0	34	105	0	0	109	238	38	0	0	0	50	0	0	276	0	77	0	0	0	0	0	13	0	0	0	0	0	223	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-004	
seq168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748	219	0	0	0	0	0	0	0	0	0	0	519	416	1220	1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	102	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	eggerthii
seq169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	115	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10	0	0	85	0	0	0	0	117	29	116	0	0	13	0	0	0	0	193	0	0	0	0	238	101	127	0	0	993	0	459	169	136	61	0	0	0	19	23	23	0	0	0	0	28	95	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	43	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	45	0	128	203	82	54	53	25	25	0	0	0	32	0	36	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_ND3007_group	
seq170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	16	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	23	0	0	0	0	0	35	36	0	0	160	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	176	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	7	0	0	0	11	0	0	0	0	0	0	0	25	0	0	886	0	0	0	952	1095	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-002	
seq171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas	funiformis
seq172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	54	0	0	0	0	0	0	0	0	62	116	0	39	0	0	159	0	852	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985	70	113	0	0	0	0	0	16	0	0	0	0	191	108	0	0	0	0	0	0	70	0	0	0	0	0	0	55	168	0	0	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
seq173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	241	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	170	140	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	1089	857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
seq174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	145	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	543	705	330	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	239	174	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	94	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	238	0	0	0	0	35	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	69	310	0	0	0	0	279	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	intestinalis
seq175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	69	0	422	274	0	0	0	0	212	0	0	0	0	0	0	0	0	92	0	20	0	0	0	0	0	0	0	0	0	0	0	126	0	59	16	0	0	137	138	34	25	47	29	0	0	0	0	0	0	0	0	220	559	44	0	0	49	25	32	80	0	7	0	0	43	61	0	0	0	0	0	0	8	23	0	0	11	0	0	0	0	0	0	60	18	0	0	0	0	0	0	39	18	85	0	0	0	70	40	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	20	0	147	96	0	0	0	0	70	0	0	0	0	34	63	0	18	15	7	0	0	22	23	0	126	75	0	0	35	0	0	0	0	0	0	0	20	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	
seq176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	38	0	0	1725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
seq177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	131	0	18	5	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	29	0	234	67	0	0	0	0	0	0	0	0	0	0	42	0	311	223	34	36	0	0	337	290	0	0	0	0	52	0	0	0	0	0	22	0	0	0	0	0	182	35	0	320	0	0	0	0	0	27	0	0	0	0	0	94	0	0	0	21	0	0	0	0	0	0	312	0	0	0	196	0	0	0	61	27	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	123	93	0	220	0	0	0	222	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
seq178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	430	92	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	coprocola
seq179	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	40	0	707	0	48	82	0	0	0	51	21	89	0	0	0	86	0	39	0	0	0	33	104	203	0	16	39	8	0	14	0	0	0	0	12	6	54	25	0	0	0	0	19	29	0	22	0	0	0	14	0	0	45	0	22	0	0	0	0	0	31	0	0	12	14	0	21	11	0	39	31	0	19	120	0	0	0	0	0	33	0	0	10	0	14	36	7	24	0	0	29	0	40	216	0	0	0	256	71	58	0	18	0	18	0	0	49	0	0	160	34	0	0	22	46	45	0	0	0	0	180	0	0	0	0	0	0	0	0	23	0	0	0	213	0	14	0	0	0	0	44	0	0	0	0	0	48	0	56	0	54	0	0	0	34	0	19	29	21	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	
seq180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	993	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	123	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	76	12	0	0	0	0	0	0	37	0	67	95	0	0	0	0	0	0	0	0	11	0	0	0	59	86	0	0	0	0	0	0	0	0	0	10	0	0	0	252	130	342	0	0	0	224	44	0	0	0	0	0	0	0	0	0	0	341	99	0	0	0	0	80	217	104	424	0	0	6	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-005	
seq181	0	16	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	98	166	0	55	0	0	0	0	0	0	14	0	0	0	69	0	0	0	0	0	0	0	77	0	0	0	0	0	18	502	265	0	0	0	0	0	0	242	67	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	6	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	7	0	0	0	0	2144	58	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	
seq182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	108	0	0	0	24	0	0	0	0	13	20	0	0	0	294	43	0	0	0	0	146	242	0	0	0	0	26	53	0	0	0	32	0	0	25	0	0	19	0	0	0	0	0	0	0	0	0	0	0	219	133	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	79	0	147	0	0	68	232	26	0	0	0	0	8	61	0	0	0	0	0	0	0	0	480	0	0	0	171	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	CAG-56	
seq183	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	388	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	84	77	0	0	0	0	0	0	31	0	0	84	27	0	0	0	0	501	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	6	0	0	682	22	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	173	0	0	208	0	0	0	0	0	76	0	0	455	0	0	0	0	0	0	0	0	0	0	0	86	46	0	0	0	10	0	19	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	putredinis
