	206615	206646	206648	206647	206659	206660	206667	206671	206672	206673	206700	206757	206758	206708	206709	206746	206747	206720	206721	206724	206728	206727	206734	206733	206750	206751	206756	206755	206767	206766	224327	224328	206536	206538	206534	215050	215023	206547	206562	206561	206563	206570	206569	215067	206604	206605	206608	206609	215084	214995	214994	215075	215076	219633	219634	219638	219653	219654	219693	219675	219676	219691	206657	206658	206704	206703	206753	206752	206711	206710	206719	206718	206726	206725	206729	206739	206738	206741	206740	206742	206743	224324	224323	215008	215007	215010	215009	215048	215056	215055	215058	215057	215074	215077	222170	222171	224844	224845	219652	219651	219656	219655	219657	206622	206630	206635	206644	206643	206670	206676	206677	206678	206684	206683	206713	206712	206732	206731	206754	206762	206761	206770	224330	224325	224326	206571	206603	206572	215061	215062	215080	219643	219644	219646	219645	219670	219669	Kingdom	Phylum	Class	Order	Family	Genus	Species
Otu0127	0	0	3	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified
Otu0128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	2	3	0	5	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides
Otu0129	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides
Otu0130	0	1	58	8	100	118	0	0	0	0	0	0	0	0	7	0	0	0	0	0	38	55	9	10	3	4	21	23	0	0	0	2	2	21	0	0	0	0	30	91	17	580	590	147	13	8	21	32	37	0	0	0	0	167	88	4	16	22	0	0	0	6	1	0	26	27	213	317	0	2	0	2	0	0	0	6	27	21	12	88	95	0	0	22	13	78	69	27	11	5	48	48	13	12	72	20	19	6	37	49	34	10	0	0	0	10	0	0	0	38	0	0	0	0	0	2	43	10	0	9	0	4	0	193	129	0	0	0	18	18	76	48	0	0	0	79	70	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes
Otu0131	14	5	0	0	0	0	0	0	0	2	0	0	0	1	3	1	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	105	0	0	4	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	9	0	0	0	0	0	1	0	0	2	0	7	0	0	2	0	0	2	0	0	2	1	0	2	0	0	0	3	0	2	1	0	0	1	0	0	1	2	0	0	4	1	0	1	2	0	0	2	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1	Corynebacterium_1
Otu0132	14	2	0	6	21	0	0	0	1	0	3	0	0	15	1	3	1	3	5	3	1	0	0	1	10	1	0	1	3	0	0	0	13	36	7	4	0	51	2	0	6	5	2	1	0	3	1	1	0	4	2	10	7	0	28	3	1	0	0	10	36	7	2	0	3	0	0	1	0	1	0	3	0	0	65	0	0	0	0	0	0	0	1	7	4	1	58	0	6	5	3	0	19	3	10	4	0	2	0	0	1	1	3	0	0	4	0	7	0	0	1	24	0	4	5	3	0	5	3	15	1	0	0	10	0	0	2	10	0	0	9	2	0	1	1	2	4	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces
Otu0133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	2	0	0	3	0	0	1	5	1	11	0	2	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	9	2	0	12	0	0	0	3	5	0	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	6	0	0	0	0	0	1	0	0	2	0	1	0	0	0	8	0	0	2	3	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides
Otu0134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas	Megamonas
Otu0135	1	3	5	2	2	4	12	1	10	5	3	0	3	6	0	2	2	1	0	6	0	1	2	4	5	1	1	4	7	1	2	1	1	2	1	1	4	7	2	5	2	1	2	0	58	1	4	4	9	5	9	11	5	1	4	1	0	2	22	0	0	2	1	7	2	4	0	3	3	1	2	3	4	3	3	2	41	2	2	1	2	2	1	1	0	3	1	24	4	4	1	2	1	0	3	1	1	0	2	2	0	4	1	3	18	0	11	1	2	4	1	7	0	5	0	0	2	0	2	3	1	2	1	0	1	1	0	2	2	2	27	2	1	4	1	1	3	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus
Otu0136	0	35	0	0	17	0	0	0	0	1	0	0	0	6	3	3	6	2	1	0	0	2	0	0	2	6	2	4	1	9	0	0	0	0	7	4	0	0	44	71	0	4	3	6	4	0	0	0	0	0	0	0	0	10	2	29	0	0	0	0	0	0	23	19	22	3	2	2	36	27	3	2	18	26	0	185	42	90	49	26	12	6	1	1	0	20	10	67	68	25	11	11	22	6	29	23	0	4	2	0	1	0	0	0	0	12	0	0	0	9	0	6	3	4	6	24	47	20	23	5	3	6	21	0	0	0	0	0	12	13	1	1	4	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_ND3007_group	Lachnospiraceae_ND3007_group
Otu0137	10	17	1	2	0	8	0	0	0	11	0	0	0	0	0	0	0	1	2	0	0	0	0	1	2	3	1	1	0	0	0	0	0	0	0	1	1	590	3	0	11	2	3	0	0	0	2	6	24	88	128	16	0	0	0	1	6	13	12	0	0	4	0	0	4	6	1	1	0	0	0	0	0	2	0	2	1	1	0	2	0	0	0	0	10	2	1	0	0	0	0	0	0	7	3	4	0	3	16	13	0	0	0	0	0	7	4	9	7	0	0	5	1	2	0	1	1	0	0	0	0	1	0	2	7	3	4	0	0	0	1	22	1	1	0	0	1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified
Otu0138	21	45	39	1	78	146	0	0	0	5	0	0	0	0	2	0	0	49	92	0	0	0	0	0	48	41	33	26	0	0	0	0	0	0	0	0	0	0	36	71	6	128	138	11	24	21	0	0	0	0	0	2	3	66	38	0	7	7	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	3	0	27	59	17	19	2	0	45	45	24	34	70	0	0	34	36	0	0	79	137	18	3	13	8	15	5	0	18	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	3	4	237	184	0	0	0	16	14	0	18	3	0	0	9	4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	Odoribacter
Otu0139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes
Otu0140	14	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1999	49	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	974	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	83	115	163	0	0	0	0	0	0	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	Akkermansia
Otu0141	0	5	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	5	4	0	0	0	16	11	0	0	0	0	0	0	3	10	1	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	2	0	0	0	0	0	0	0	0	19	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides
Otu0142	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	42	0	41	1	0	0	0	0	0	1	4	23	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	6	9	9	0	0	0	0	0	0	7	18	0	0	0	4	0	0	0	0	0	0	0	204	248	20	10	0	0	0	0	0	0	0	112	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	1	0	0	253	0	0	0	4	5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-002	Ruminococcaceae_UCG-002
Otu0143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	1	0	0	4	1	1	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia
Otu0144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides
Otu0145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	3	0	0	0	0	0	0	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	Dialister
Otu0146	10	22	3	3	178	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	59	69	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	41	46	0	0	0	0	0	30	27	148	0	0	0	4	0	4	2	1	0	0	2	0	0	3	1	0	0	0	0	0	1	6	0	0	2	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium
Otu0147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified
Otu0148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia
Otu0149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified
Otu0150	0	10	22	24	38	6	1	18	0	0	2	0	0	4	0	14	8	0	1	0	7	1	0	1	9	5	3	2	6	0	1	1	11	26	43	5	0	97	2	0	78	14	20	0	0	0	17	39	129	7	1	0	1	2	3	16	12	12	35	5	9	4	12	4	4	0	1	5	2	7	5	2	10	2	0	2	2	2	5	0	4	9	3	33	15	0	0	0	72	23	0	0	18	2	0	0	98	23	1	3	33	7	1	37	0	7	20	213	18	0	77	120	5	2	6	5	0	4	4	40	17	4	0	1	2	6	11	9	0	0	4	4	10	1	0	12	15	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	Ruminiclostridium_5
Otu0151	0	3	0	0	0	0	0	0	0	12	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	1	42	34	0	0	0	0	12	63	2	26	0	0	56	66	35	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	3	16	0	0	0	0	0	0	28	30	29	80	0	0	0	0	0	0	0	1	0	4	2	31	10	0	0	0	0	3	2	0	0	0	0	0	0	2	0	0	0	0	5	9	0	0	0	16	0	3	0	16	0	37	0	0	4	5	30	22	0	0	1	0	0	1	0	99	76	0	0	0	5	0	2	0	0	0	0	2	1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_9	Ruminiclostridium_9
Otu0152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	1072	0	0	0	0	0	0	24	20	165	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	130	0	0	0	234	111	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	Akkermansia
Otu0153	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	3	2	0	0	1	1	8	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	25	0	0	9	2	4	0	0	0	0	0	0	152	10	8	10	0	27	0	0	1	12	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0	7	0	0	0	0	0	3	0	0	0	0	0	3	0	1	1	0	0	1	0	0	1	0	0	0	1	0	3	0	0	10	1	0	1	0	0	48	22	2	0	0	0	0	1	0	0	0	0	0	4	1	0	0	0	0	3	49	0	2	2	0	0	11	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia
Otu0154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	2	0	0	0	0	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium
Otu0155	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	4	0	0	0	6	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides
Otu0156	3	0	3	0	2	1	3	1	2	2	1	0	0	2	0	0	2	1	0	5	2	0	0	1	1	0	0	0	2	0	0	0	0	3	0	0	1	3	0	1	4	1	0	2	1	0	3	6	2	2	0	1	0	1	1	3	1	0	8	0	0	1	2	16	0	0	0	2	0	3	1	1	0	1	0	1	2	2	0	2	0	0	1	1	2	0	1	0	1	0	3	0	2	0	1	2	1	2	0	0	0	2	0	6	2	0	0	1	0	2	3	1	0	0	1	1	0	0	1	0	3	0	0	0	2	2	0	0	0	1	1	0	2	0	0	0	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonadaceae_unclassified	Pseudomonadaceae_unclassified
Otu0157	0	0	0	0	43	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	0	0	0	0	0	0	22	0	6	29	89	10	5	5	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	32	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	24	2	3	4	18	30	0	0	231	162	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	7	4	2	0	0	0	0	0	0	0	0	0	5	1	4	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Butyricimonas	Butyricimonas
Otu0158	0	2	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	33	24	0	0	47	57	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	3	0	0	0	0	665	1068	0	0	4	0	0	0	0	0	0	0	1	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas
Otu0159	33	1	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	57	0	0	0	0	0	0	0	0	41	22	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	48	46	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	15	30	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	3	62	36	3	0	0	0	1	0	0	0	0	0	0	1	0	8	0	0	0	0	2	0	0	0	19	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas	Sellimonas
Otu0160	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia
Otu0161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	5	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified
Otu0162	3	157	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	74	108	2	15	14	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	27	22	34	109	68	0	0	54	52	4	3	0	4	0	0	2	0	0	1	0	0	0	0	0	76	25	14	26	25	0	3	0	6	0	0	64	30	0	0	0	0	0	20	1	0	0	0	0	0	6	0	5	6	32	19	0	0	0	0	6	4	9	0	0	0	1	3	43	65	0	0	0	20	56	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus_1	Ruminococcus_1
Otu0163	216	3	0	0	67	5	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	6	7	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	5	0	0	12	25	55	0	5	0	0	0	0	0	1	4	0	0	0	0	0	0	5	0	1	3	0	0	0	0	0	0	0	0	0	1	0	4	12	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	3	0	0	28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	7	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia
Otu0164	0	20	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	5	19	0	4	12	3	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	43	16	20	5	3	15	0	0	1	1	0	16	1	90	28	6	0	3	0	0	0	3	2	17	0	0	6	1	0	0	7	9	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	33	11	13	14	8	0	0	0	1	0	0	0	0	0	3	1	6	4	7	0	0	110	99	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_ge	Lachnospiraceae_ge
Otu0165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	30	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-002	Ruminococcaceae_UCG-002
Otu0166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium
