Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
HMP.2.206534_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014937189119751484	0.0	0.002987437823950297	0.002987437823950297	0.0014937189119751484	0.0014937189119751484	0.002987437823950297	0.013443470207776337	0.019418345855676932	0.022405783679627225	0.02539322150357752	0.3943417927614385	1.541517917158344	1.1546447189568023	1.2367992591154309	1.091908524653845	18.304031547346785	22.912154390785997	7.791237844861855	8.736761916141909	8.56050308452888	10.100527282775538	7.08470879949777	5.441617996325481	2.330201502681183	0.6572363212690644	0.8245328394102858	0.7125039210121465	0.20015833420467008	0.09858544819035975	0.03286181606345326	0.007468594559875742	0.0014937189119751484	0.0014937189119751484	0.0014937189119751484	0.002987437823950297	0.013443470207776337	0.05377388083110537	0.494420959863772	0.10754776166221063	0.008962313471850891	0.0014937189119751484	0.0014937189119751484	0.0014937189119751484	0.0014937189119751484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMP.2.206534_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016986436330590046	0.0016986436330590046	0.0016986436330590046	0.0033972872661180093	0.0	0.0067945745322360186	0.0016986436330590046	0.0050959308991770135	0.0067945745322360186	0.0067945745322360186	0.027178298128944067	0.04586337809259312	0.057753883524006164	0.11720641068107124	1.5016009716241636	1.1058170051214211	1.0803373506255354	1.9432483162194796	6.313858384080308	23.916902353471812	5.855224603154481	2.262593319234554	2.862214521704392	12.620922193628449	11.807271893392814	9.378211498118056	7.166577487875733	5.690456170747795	2.2999634791618506	0.7711842094087877	0.32444093391427076	0.5911279843045307	0.7287181185823114	0.3414273702448606	0.1511792833422512	0.07134303258847823	0.027178298128944067	0.020383723596708054	0.013589149064472037	0.013589149064472037	0.027178298128944067	0.032274229028121076	0.08832946891906827	0.47392157362346105	0.1953440178017855	0.018685079963649053	0.0050959308991770135	0.0016986436330590046	0.0	0.0016986436330590046	0.0	0.0	0.0016986436330590046	0.0	0.0	0.0	0.0016986436330590046	0.0016986436330590046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016986436330590046	0.0016986436330590046	0.0	0.0	0.0016986436330590046	0.0025479654495885067
HMP.2.206536_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001698225354504496	0.001698225354504496	0.005094676063513488	0.005094676063513488	0.001698225354504496	0.005094676063513488	0.020378704254053952	0.044153859217116884	0.9170416914324316	3.308142990574778	2.1295745945486058	1.9444680309076263	1.7474738897851159	17.897597011125328	22.761314426425834	7.679375053069007	8.187144434065736	8.756049927824613	9.484588604906875	5.549800458520853	5.325634711726311	2.2518468200729225	0.5689054937590036	0.3532308737369357	0.3515326483824312	0.2343550989216207	0.06962723953468436	0.022076929608558445	0.005094676063513488	0.003396450709008992	0.001698225354504496	0.005094676063513488	0.006792901418017984	0.008491126772522478	0.02717160567207193	0.2547338031756748	0.04755030992612588	0.008491126772522478	0.006792901418017984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMP.2.206536_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019286217104945485	0.0019286217104945485	0.003857243420989097	0.003857243420989097	0.0019286217104945485	0.003857243420989097	0.009643108552472744	0.015428973683956388	0.03471519078890187	0.040501055920385505	0.07135900328829833	0.2468635789433024	3.386659723628408	2.1407700986489284	1.6431856973413632	2.6730696907453937	7.38276390777307	24.18491624960551	5.376997328859009	1.8167616512858624	2.989363651266486	12.501325927424883	11.280508384681665	7.888062795922527	5.791650996615384	5.664361963722729	2.2950598354884835	0.6692317335416051	0.28929325657418276	0.31243671710011756	0.383795720388416	0.2584353092062697	0.07907349013027654	0.04628692105186915	0.021214838815440038	0.01157173026296729	0.017357595394450937	0.019286217104945488	0.017357595394450937	0.015428973683956388	0.0482155427623637	0.2449349572328078	0.07907349013027654	0.015428973683956388	0.0019286217104945485	0.0019286217104945485	0.0	0.0019286217104945485	0.0019286217104945485	0.003857243420989097	0.003857243420989097	0.0019286217104945485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002892932565741823
HMP.2.206538_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00318187603410976	0.00636375206821952	0.00318187603410976	0.00318187603410976	0.0	0.00318187603410976	0.07000127275041469	0.06363752068219518	0.05091001654575616	0.054091892579865915	1.2472954053710197	5.612829324169589	2.69504900089098	1.8550337278860012	2.405498281787005	15.998472699502903	19.581265113909698	6.863306605574866	8.155148275423576	9.065164821179069	9.905180094184097	5.819651266386746	5.829196894489076	2.8668703067328978	0.6618302150948311	0.3372788596156343	0.0859106529209635	0.1145475372279514	0.1972763141148051	0.05727376861397567	0.019091256204658562	0.00318187603410976	0.0	0.00318187603410976	0.00318187603410976	0.009545628102329281	0.03500063637520737	0.26091383479700003	0.047728140511646394	0.0	0.00318187603410976	0.00318187603410976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMP.2.206538_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035366931918656384	0.0	0.007073386383731277	0.010610079575596919	0.03536693191865639	0.031830238726790756	0.10256410256410352	0.10256410256410352	0.14146772767462565	0.3890362511052201	5.71529619805478	3.572060123784278	1.5915119363395365	2.465075154730374	6.889478337754307	20.965517241377704	4.229885057471249	2.0618921308576796	3.0627763041556544	11.805481874447782	11.101679929266679	8.746242263483978	6.730327144120335	5.750663129973441	2.4862953138815684	0.6578249336870106	0.23342175066313206	0.1308576480990287	0.10610079575596917	0.3112290008841759	0.09195402298850659	0.017683465959328192	0.010610079575596919	0.0035366931918656384	0.007073386383731277	0.0035366931918656384	0.0035366931918656384	0.017683465959328192	0.031830238726790756	0.24756852343059457	0.10256410256410352	0.017683465959328192	0.0	0.0	0.0	0.0	0.0035366931918656384	0.0035366931918656384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMP.2.206547_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021471668133896133	0.0021471668133896133	0.0	0.0	0.0	0.008588667253558453	0.008588667253558453	0.021471668133896133	0.05367917033474031	1.26468125308649	5.823116397912843	2.2523779872456884	0.3821956927833521	0.8481308912888931	0.2576600176067536	0.39078436003691064	2.4005324973695634	4.749532991217914	17.677624374637524	17.946020226311347	9.529126317822735	24.220041655038653	7.841453202498883	1.9582161338113284	1.105790908895654	0.1760676786979481	0.16962617825777926	0.7193008824855172	0.1374186760569352	0.01503016769372729	0.0	0.0021471668133896133	0.0021471668133896133	0.0	0.0	0.01503016769372729	0.019324501320506518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMP.2.206547_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004195950907374384	0.002097975453687192	0.0	0.0	0.006293926361061577	0.012587852722123151	0.016783803629497537	0.020979754536871925	0.031469631805307874	0.04195950907374383	0.08391901814748773	0.3440679744047002	5.278506241477135	3.553970418546068	0.4258890170985008	0.45316269799643394	0.6377845379209042	0.5559634952271049	2.1651106682051693	4.269380048253481	8.7422637155143	15.739011853561438	12.837511801110768	10.112241686771725	7.321934333368393	18.506241476976104	5.137941886080078	1.6993601174866388	0.4972201825238643	0.16364208538760086	0.10280079723067248	0.28742263715514565	0.4426728207279981	0.35875380258051065	0.04195950907374383	0.023077729990559116	0.014685828175810343	0.01048987726843596	0.004195950907374384	0.002097975453687192	0.004195950907374384	0.008391901814748769	0.008391901814748769	0.008391901814748769	0.004195950907374384	0.002097975453687192	0.0	0.002097975453687192	0.004195950907374384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002097975453687192	0.006293926361061577
HMP.2.206548_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004192344778434649	0.0	0.0	0.004192344778434649	0.004192344778434649	0.03353875822747719	0.025154068670607897	0.004192344778434649	0.008384689556869298	0.008384689556869298	0.0419234477843465	0.06707751645495438	0.050308137341215795	0.10900096423930086	4.15461367542872	14.748668930533254	4.024650987297254	0.6917368884417185	1.3205886052069093	0.4485808912925072	0.6875445436632839	1.4966670859011622	2.557330314845154	16.8071102167442	20.89045403093862	8.556575692785213	16.88676476753444	4.52354001593095	1.1151637110636146	0.23057896281390577	0.10900096423930086	0.06707751645495438	0.192847859807994	0.10061627468243153	0.004192344778434649	0.0	0.0	0.0	0.012577034335303949	0.012577034335303949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
