Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
HMP.2.206534_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	3.0	4.333333333333333	4.999999999999999	5.666666666666665	87.99999999999983	343.9999999999979	257.66666666666947	276.00000000000176	243.66666666666922	4084.6666666674064	5112.99999999982	1738.6666666665506	1949.6666666665026	1910.3333333331782	2253.9999999999072	1580.9999999999197	1214.3333333333364	519.9999999999892	146.66666666666646	184.00000000000085	159.00000000000014	44.66666666666671	21.99999999999999	7.33333333333333	1.6666666666666665	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	3.0	12.000000000000004	110.33333333333285	23.999999999999982	1.9999999999999998	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMP.2.206534_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.0	1.3333333333333333	0.3333333333333333	1.0	1.3333333333333333	1.3333333333333333	5.333333333333332	8.999999999999998	11.333333333333336	22.999999999999986	294.66666666666737	217.0000000000018	212.00000000000165	381.3333333333291	1238.9999999999975	4693.333333333535	1149.000000000018	443.9999999999922	561.6666666666606	2476.666666666675	2316.999999999936	1840.333333333194	1406.3333333332928	1116.666666666692	451.33333333332513	151.33333333333326	63.66666666666684	115.99999999999943	142.9999999999997	67.00000000000013	29.66666666666663	14.000000000000007	5.333333333333332	4.0	2.6666666666666665	2.6666666666666665	5.333333333333332	6.333333333333331	17.33333333333334	92.99999999999976	38.33333333333333	3.666666666666667	1.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.5
HMP.2.206536_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	0.3333333333333333	1.0	4.0	8.666666666666664	180.00000000000074	649.3333333333372	417.9999999999937	381.6666666666624	342.99999999999795	3513.0000000004798	4467.6666666670735	1507.3333333332698	1606.9999999999138	1718.666666666555	1861.6666666665226	1089.3333333333649	1045.3333333333749	441.9999999999923	111.66666666666616	69.33333333333343	69.0000000000001	46.00000000000005	13.666666666666673	4.333333333333333	1.0	0.6666666666666666	0.3333333333333333	1.0	1.3333333333333333	1.6666666666666665	5.333333333333332	50.00000000000008	9.333333333333332	1.6666666666666665	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMP.2.206536_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666	1.6666666666666665	2.6666666666666665	5.999999999999998	6.999999999999997	12.333333333333337	42.66666666666669	585.33333333333	369.9999999999964	284.0000000000013	461.9999999999912	1275.999999999989	4180.0000000006685	929.3333333333691	313.9999999999996	516.6666666666555	2160.6666666665315	1949.6666666665026	1363.3333333333026	1001.0000000000439	979.0000000000414	396.66666666666157	115.6666666666661	50.00000000000008	54.00000000000011	66.33333333333347	44.66666666666671	13.666666666666673	7.9999999999999964	3.666666666666667	1.9999999999999998	3.0	3.3333333333333335	3.0	2.6666666666666665	8.33333333333333	42.33333333333336	13.666666666666673	2.6666666666666665	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
HMP.2.206538_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	7.33333333333333	6.666666666666664	5.333333333333332	5.666666666666665	130.666666666666	587.9999999999969	282.33333333333474	194.33333333333448	252.00000000000279	1675.9999999998981	2051.3333333331484	719.0000000000118	854.3333333333605	949.6666666667047	1037.66666666671	609.6666666666661	610.6666666666662	300.3333333333337	69.33333333333343	35.33333333333331	8.999999999999998	12.000000000000004	20.66666666666666	5.999999999999998	1.9999999999999998	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	1.0	3.666666666666667	27.333333333333304	4.999999999999999	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMP.2.206538_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	1.0	3.3333333333333335	3.0	9.666666666666666	9.666666666666666	13.33333333333334	36.66666666666665	538.666666666658	336.666666666665	149.9999999999999	232.33333333333556	649.3333333333372	1975.99999999983	398.66666666666146	194.33333333333448	288.6666666666677	1112.666666666693	1046.3333333333746	824.3333333333571	634.3333333333355	541.9999999999917	234.33333333333562	62.00000000000016	21.99999999999999	12.333333333333337	10.0	29.333333333333297	8.666666666666664	1.6666666666666665	1.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.3333333333333333	1.6666666666666665	3.0	23.333333333333318	9.666666666666666	1.6666666666666665	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMP.2.206547_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	1.3333333333333333	1.3333333333333333	3.3333333333333335	8.33333333333333	196.33333333333454	904.0000000000329	349.66666666666424	59.33333333333348	131.66666666666603	40.00000000000001	60.66666666666682	372.66666666666293	737.3333333333472	2744.3333333334635	2786.000000000149	1479.3333333332762	3760.000000000592	1217.3333333333358	304.00000000000017	171.66666666666717	27.333333333333304	26.333333333333307	111.66666666666616	21.333333333333325	2.333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	2.333333333333333	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMP.2.206547_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	1.0	1.9999999999999998	2.6666666666666665	3.3333333333333335	4.999999999999999	6.666666666666664	13.33333333333334	54.66666666666678	838.6666666666921	564.666666666661	67.66666666666679	72.00000000000006	101.33333333333297	88.33333333333316	343.9999999999979	678.3333333333405	1388.9999999999634	2500.666666666686	2039.6666666664821	1606.6666666665806	1163.333333333348	2940.3333333335527	816.3333333333562	270.0000000000021	78.99999999999996	25.999999999999975	16.333333333333343	45.666666666666714	70.33333333333341	57.00000000000013	6.666666666666664	3.666666666666667	2.333333333333333	1.6666666666666665	0.6666666666666666	0.3333333333333333	0.6666666666666666	1.3333333333333333	1.3333333333333333	1.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	1.0
HMP.2.206548_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.3333333333333333	2.6666666666666665	1.9999999999999998	0.3333333333333333	0.6666666666666666	0.6666666666666666	3.3333333333333335	5.333333333333332	4.0	8.666666666666664	330.333333333332	1172.6666666666792	319.99999999999926	55.000000000000114	104.99999999999959	35.66666666666664	54.66666666666678	118.99999999999939	203.33333333333474	1336.3333333333087	1660.9999999999015	680.3333333333408	1342.6666666666406	359.6666666666637	88.66666666666649	18.333333333333336	8.666666666666664	5.333333333333332	15.333333333333343	7.9999999999999964	0.3333333333333333	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
