Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	250
HMP.2.206534_R1	32.97177650429799	32.97755491881566	33.087368672397325	32.927340019102196	32.637679083094554	34.066404011461316	34.050143266475644	33.110434574976125	32.76437440305635	35.39831423113658	37.35644699140401	37.459775549188166	37.295085959885384	38.330501432664754	37.41212034383954	37.80424546322827	36.89501910219675	37.12851480420248	36.53269340974212	37.16003342884432	37.103190066857685	37.38092168099331	37.52518147086915	36.71636103151862	36.45328557784145	37.05442693409742	36.681590257879655	37.13914995224451	36.86495224450812	37.135826170009544	36.565854823304676	36.684899713467054	36.478404966571155	36.17289875835721	35.3410506208214	35.823371537726835	36.09075931232091	35.34758834765998	34.67866284622731	35.70727316141356	35.13748806112703	35.42174785100286	34.79817096466094	34.35083094555874	34.8446752626552	34.29916905444126	33.60966093600764	33.30869627507163	33.75158548233047	32.42021489971347	33.185234001910224	32.685071633237825	32.0576599808978	31.27277459407832	29.620358166189114	30.088204393505254	29.86855300859599	13.7920964660936
HMP.2.206534_R2	32.10768863419293	32.514231136580705	32.01017191977078	31.250859598853868	31.76771728748806	36.36341929321872	36.40186246418338	35.129202483285574	34.96306112702961	36.47878223495702	36.63112225405922	35.791604584527214	36.124035339063994	35.99402578796562	37.1625405921681	36.29088347659981	36.891227316141354	35.25839063992359	36.70303724928367	34.86868194842407	34.4026599808978	35.46725405921681	36.37494269340974	37.04129417382999	36.84067812798472	37.31416427889208	36.52186723973257	35.86503342884431	34.03361509073544	36.29687679083095	34.65325214899713	36.547497612225406	34.226676217765046	36.36711079274117	33.468763132760266	33.8873782234957	34.56775071633238	34.004307545367716	34.066924546322824	31.74414517669532	28.93361509073543	32.87322827125119	31.366313276026744	34.14984240687679	32.06439350525311	33.065749761222534	31.072578796561608	30.8720582617001	28.839259789875836	30.090272206303723	28.576786055396372	28.39870582617001	26.82943170964661	23.16574976122254	23.460014326647563	21.033720152817573	23.33849570200573	21.49663323782235
HMP.2.206536_R1	32.89645590999483	32.95516085973467	33.074014546841376	32.95246397341251	32.66060094254815	33.954861205698876	33.96951701217685	33.053747037511236	32.92508649105124	35.49113841292326	37.28430630090713	37.47618295240949	37.295001225857426	38.244098177558634	37.34666702988368	37.7632951047427	36.92472145795309	37.11540494156746	36.57890435588003	37.252635593451195	37.1299681277071	37.38972459069983	37.51588438802473	36.77148383230271	36.433239804952464	37.074521234574625	36.82128088479665	37.16779536353483	36.934550110327166	37.104323190498235	36.60298019559236	36.744885450434495	36.58910893786265	36.25162766623989	35.44623934185077	35.90517856656406	36.075436541447594	35.32279822386881	34.68977090086899	35.76268490016073	35.23704813533466	35.52911819989649	34.97460568253017	34.393892505924974	34.83856275027922	34.23987033152633	33.520253888692146	33.29940341605601	33.714544117246454	32.52161595249122	33.1115475768885	32.66438203165436	31.923855185376887	31.21639924814078	29.44046419134272	29.669225530523853	29.249361192078236	13.806668664360238
HMP.2.206536_R2	31.457844125418834	32.47985507641178	32.22937154376311	31.29235337383203	31.922716500040863	36.47881990792449	36.496690184968266	35.476449916914106	35.183824130322265	36.477664877822875	36.6720749679915	35.948606608733556	36.12334304938843	36.19494401917787	37.24993870712904	36.45280448936228	36.87809528998338	35.343398076765915	36.809180310005715	34.88853414693945	34.52204091639652	35.624702389059905	36.22724127598137	36.94053229453267	36.749799776621536	37.234405731564465	36.45539785883572	35.87045683619821	34.33148819090687	36.223776185676535	34.57859380533384	36.41255822822741	34.36454820343785	36.33914843771282	33.84024081287968	33.965763164346626	34.70246533547632	34.11020185785502	34.1495655016481	31.965779509112206	29.438105096842737	32.911269715873495	31.61189354109347	33.89625977280775	32.02811299681277	33.00543191043069	31.134381214416077	30.837565719578304	28.688648560298567	30.04389114386118	28.40722438639026	28.18258737639271	26.666953608107	22.80987768667084	22.98430902503473	20.20622735568934	22.337301479201283	20.500258792121823
HMP.2.206538_R1	32.87872404453807	32.96268432139633	33.094442772595045	32.9758752131608	32.642943123683416	34.083809810412276	34.05100812518808	33.10668071020162	33.26803089577691	35.47738990871702	37.29144347477179	37.39595746815127	37.30903801785536	38.18197411977129	37.39790350085264	37.780489517504265	37.0250376166115	37.219159394121775	36.65744808907614	37.232841809609795	37.18427124084663	37.37651720333032	37.56392817734978	36.859865583308256	36.478122178754134	37.12349282776608	36.85484000401244	37.22240946935499	36.9292707392918	37.15051660146454	36.744016450998096	36.68160296920453	36.63501855752834	36.25873206941519	35.53970307954659	35.96570368141238	36.19644899187481	35.34956364730665	34.719430233724545	35.7352893971311	35.184341458521416	35.49231618015849	35.04980439362022	34.41972113552011	34.76145049653927	34.075935399739194	33.63211957066907	33.39524526030695	33.653375463938204	32.72052362323202	32.863857959674995	32.458250576788046	31.8094593239041	31.142261009128298	29.274330424315377	29.190781422409465	28.08528438158291	12.27379877620624
HMP.2.206538_R2	31.922559935800983	32.74350486508175	32.389156384792855	31.80644999498445	32.489116260407265	36.32405456916441	36.570017052863875	35.0836091884843	35.38920654027485	36.392667268532456	36.69969906710803	36.10633965292406	36.31532751529742	36.472595044638375	37.310592837797174	36.71605978533454	37.108115156986656	35.72766576386799	36.940345069716116	35.340816531246865	34.949944828969805	35.85850135419802	36.50224696559334	37.13804794864079	36.899648911626045	37.18081051258903	36.59027986758953	36.06285485003511	34.69472364329421	36.271240846624536	35.09801384291303	36.54803892065404	34.59215568261611	36.48085063697462	34.318647808205434	34.273477781121485	35.08838399037015	34.490640987059884	34.641518707994784	32.41956063797773	30.099257698866484	33.606219279767274	31.852964188985858	33.95683619219581	32.48851439462334	33.25476978633765	31.654117765071724	31.047055873206943	28.99208546494132	30.2491724345471	28.805567258501355	28.252653224997495	26.831176647607585	23.227766074831983	23.07267529340957	20.216250376166112	22.02464640385194	19.859715116862272
HMP.2.206547_R1	32.79061740252724	32.903892907524686	33.024942221688626	32.95914998349191	32.52285619953777	34.684665486088186	34.679442927034245	32.66248461746255	33.07896869466038	34.39288651439205	37.39804904403157	37.3578833628478	37.31937449350182	38.15865774229373	37.352990965573134	37.797892967554105	37.00174085301798	37.22884413362548	36.38317975808146	37.430657021940746	37.436725995737916	37.6398055046973	37.676483476903684	36.63913917819731	36.84098808416124	37.220530059729256	36.56955908395114	37.305507698772395	37.07706576222349	37.3394423267401	36.87123690608398	36.63403667797221	36.43267401026503	35.67615331512441	35.45363027883663	36.032169763183965	36.53669898250143	35.74321817690669	35.01003691808987	35.7087492871507	34.825692589368785	34.99732268811717	34.94323018278957	34.626478974697605	34.74046882972657	33.79828315874779	33.57809526668068	32.48102770357475	33.78430230813099	32.34949725365429	33.13537833538434	32.6965573130834	31.87357205030465	30.99326469970286	29.63335834558934	29.142617882762558	27.725743614371044	10.568628628027733
HMP.2.206547_R2	31.723384458384608	32.444007563706215	32.45235165230963	32.18083861091935	31.99306660263529	36.473001770867725	36.40759972386469	34.73286910586187	35.13422577062761	36.27175916198938	36.44819161389081	36.09326169823213	36.32699822913228	36.52851097037548	37.08865744214665	36.705771828195815	37.17085571930245	35.45702194075096	36.68709667737191	35.83037488369301	35.22800972476513	36.11113845784435	37.13995857970406	37.575087793018575	37.173094816460065	37.14337425338416	36.85745415253474	36.03986553411171	34.28459345079089	36.59826514992346	36.04015967824235	37.056931896629344	34.19736470870727	36.470258426629044	33.96747606327101	34.259002911426606	35.13481405888886	34.106059969385	34.784836569919264	32.34978539484347	29.3442086622445	33.82174865684185	30.900063030885132	34.083302818381	32.630675030765076	33.062904823363446	31.411921841702434	30.372896719392504	28.74811057418135	30.190887534892095	29.428706065972325	27.598217126391933	26.51539454332623	23.11944652879911	23.343044091604888	22.885830056727794	24.44829966683675	19.76318396014047
HMP.2.206548_R1	32.6254835589942	32.8580754352031	33.01015473887814	32.93671421663443	32.42807059961315	34.28977272727273	34.33558994197292	32.55174081237911	33.32350096711799	34.54497098646035	37.20945357833655	37.28419970986461	37.27425048355899	37.84823500967118	37.19588974854933	37.6479086073501	37.196179883945845	37.34182785299807	36.6222920696325	37.52664410058027	37.54127176015474	37.67368230174081	37.75964700193423	37.00087040618955	36.92223162475822	37.30655222437137	36.87634187620889	37.58828578336558	37.43126208897485	37.521554642166336	37.20206721470019	36.88910783365571	36.86017891682785	36.10559719535784	36.205524661508704	36.48266441005802	36.813189071566725	36.16332205029014	35.47477030947776	36.26792794970986	35.37053916827853	35.5969414893617	35.530029013539654	35.01257253384913	35.02064796905223	34.20242988394584	34.25079787234043	33.30002417794971	34.24183994197291	32.90259912959381	32.83392166344294	33.09377417794971	32.324492263056094	31.707640232108314	29.816005802707927	28.460058027079306	25.245660058027077	9.49026837524178
